0,1
DGX,PEP
DGX,PFE
DGX,PG
DGX,PGR
DGX,PKG
DGX,PKI
DGX,PLD
DGX,PM
DGX,POOL
DGX,PSA
DGX,RE
DGX,REGN
DGX,RHI
DGX,RMD
DGX,ROK
DGX,ROL
DGX,ROP
DGX,RSG
DGX,SBAC
DGX,SBUX
DGX,SEE
DGX,SHW
DGX,SJM
DGX,SNA
DGX,SO
DGX,SPGI
DGX,SRE
DGX,STE
DGX,STZ
DGX,SYK
DGX,TDY
DGX,TECH
DGX,TEL
DGX,TGT
DGX,TJX
DGX,TMO
DGX,TMUS
DGX,TRV
DGX,TT
DGX,TXN
DGX,UNH
DGX,UNP
DGX,UPS
DGX,V
DGX,VMC
DGX,VRSK
DGX,VRSN
DGX,VRTX
DGX,WAB
DGX,WAT
DGX,WEC
DGX,WM
DGX,WMT
DGX,WRB
DGX,WST
DGX,WTW
DGX,XEL
DGX,XYL
DGX,YUM
DGX,ZTS
DHI,DLTR
DHI,DRI
DHI,DXCM
DHI,ELV
DHI,EOG
DHI,EPAM
DHI,F
DHI,FITB
DHI,FSLR
DHI,FTNT
DHI,HCA
DHI,HES
DHI,HIG
DHI,HPQ
DHI,HWM
DHI,INTU
DHI,IPG
DHI,IRM
DHI,IT
DHI,IVZ
DHI,KIM
DHI,KLAC
DHI,LEN
DHI,LKQ
DHI,LLY
DHI,LOW
DHI,LRCX
DHI,LYB
DHI,MCHP
DHI,MCK
DHI,MET
DHI,MOH
DHI,MPC
DHI,MPWR
DHI,MS
DHI,MSCI
DHI,NOW
DHI,NUE
DHI,NVDA
DHI,NVR
DHI,NXPI
DHI,ODFL
DHI,OKE
DHI,PAYC
DHI,PCG
DHI,PFG
DHI,PH
DHI,PHM
DHI,PRU
DHI,PSX
DHI,PTC
DHI,PWR
DHI,PXD
DHI,QCOM
DHI,REG
DHI,RF
DHI,RJF
DHI,SCHW
DHI,SLB
DHI,SNPS
DHI,STLD
DHI,TDG
DHI,TER
DHI,TPR
DHI,TSCO
DHI,TXT
DHI,ULTA
DHI,URI
DHI,VICI
DHI,VLO
DHI,WMB
DHI,WY
DHI,XOM
DHR,DOV
DHR,DPZ
DHR,DTE
DHR,DUK
DHR,EA
DHR,EBAY
DHR,ED
DHR,EFX
DHR,EL
DHR,EMN
DHR,EMR
DHR,EQIX
DHR,ES
DHR,ETN
DHR,ETR
DHR,EVRG
DHR,EXC
DHR,EXPD
DHR,EXR
DHR,FAST
DHR,FDS
DHR,FDX
DHR,FMC
DHR,GD
DHR,GEN
DHR,GILD
DHR,GIS
DHR,GL
DHR,GLW
DHR,GOOG
DHR,GOOGL
DHR,GPC
DHR,GRMN
DHR,GS
DHR,GWW
DHR,HD
DHR,HOLX
DHR,HON
DHR,HRL
DHR,HSIC
DHR,HSY
DHR,HUM
DHR,IBM
DHR,ICE
DHR,IDXX
DHR,IEX
DHR,INVH
DHR,IQV
DHR,IR
DHR,ISRG
DHR,ITW
DHR,J
DHR,JBHT
DHR,JCI
DHR,JKHY
DHR,JNJ
DHR,JNPR
DHR,K
DHR,KDP
DHR,KEYS
DHR,KHC
DHR,KMB
DHR,KO
DHR,KR
DHR,LDOS
DHR,LH
DHR,LHX
DHR,LIN
DHR,LMT
DHR,LNT
DHR,MA
DHR,MAA
DHR,MCD
DHR,MCO
DHR,MDLZ
DHR,MKC
DHR,MLM
DHR,MMC
DHR,MNST
DHR,MO
DHR,MRK
DHR,MSFT
DHR,MSI
DHR,MTD
DHR,NDAQ
DHR,NDSN
DHR,NEE
DHR,NEM
DHR,NI
DHR,NKE
DHR,NOC
DHR,NSC
DHR,NWS
DHR,NWSA
DHR,OMC
DHR,ORCL
DHR,ORLY
DHR,PAYX
DHR,PCAR
DHR,PEG
DHR,PEP
DHR,PFE
DHR,PG
DHR,PGR
DHR,PKG
DHR,PKI
DHR,PLD
DHR,PM
DHR,POOL
DHR,PSA
DHR,RE
DHR,REGN
DHR,RHI
DHR,RMD
DHR,ROK
DHR,ROL
DHR,ROP
DHR,RSG
DHR,SBAC
DHR,SBUX
DHR,SEE
DHR,SHW
DHR,SJM
DHR,SNA
DHR,SO
DHR,SPGI
DHR,SRE
DHR,STE
DHR,STZ
DHR,SYK
DHR,TDY
DHR,TECH
DHR,TEL
DHR,TGT
DHR,TJX
DHR,TMO
DHR,TMUS
DHR,TRV
DHR,TT
DHR,TXN
DHR,UNH
DHR,UNP
DHR,UPS
DHR,V
DHR,VMC
DHR,VRSK
DHR,VRSN
DHR,VRTX
DHR,WAB
DHR,WAT
DHR,WEC
DHR,WM
DHR,WMT
DHR,WRB
DHR,WST
DHR,WTW
DHR,XEL
DHR,XYL
DHR,YUM
DHR,ZTS
DIS,DLR
DIS,DOW
DIS,DVA
DIS,ECL
DIS,EIX
DIS,EQR
DIS,ESS
DIS,EW
DIS,FE
DIS,FFIV
DIS,FIS
DIS,FISV
DIS,FLT
DIS,FOX
DIS,FOXA
DIS,FRC
DIS,FRT
DIS,FTV
DIS,GE
DIS,GM
DIS,GPN
DIS,HAS
DIS,HBAN
DIS,HII
DIS,HLT
DIS,HPE
DIS,HST
DIS,IFF
DIS,ILMN
DIS,INCY
DIS,INTC
DIS,IP
DIS,JPM
DIS,KMI
DIS,KMX
DIS,L
DIS,LUMN
DIS,LUV
DIS,LW
DIS,MAR
DIS,MAS
DIS,MDT
DIS,META
DIS,MKTX
DIS,MMM
DIS,MTB
DIS,MU
DIS,NRG
DIS,NTAP
DIS,NTRS
DIS,NWL
DIS,O
DIS,PEAK
DIS,PNC
DIS,PNR
DIS,PNW
DIS,PPG
DIS,PPL
DIS,PYPL
DIS,QRVO
DIS,RL
DIS,ROST
DIS,RTX
DIS,STT
DIS,STX
DIS,SWK
DIS,SWKS
DIS,SYY
DIS,T
DIS,TAP
DIS,TFC
DIS,TFX
DIS,TRMB
DIS,TROW
DIS,TSN
DIS,TTWO
DIS,TYL
DIS,UDR
DIS,UHS
DIS,USB
DIS,VFC
DIS,VNO
DIS,VTRS
DIS,VZ
DIS,WBA
DIS,WELL
DIS,WFC
DIS,WHR
DIS,WRK
DIS,XRAY
DIS,ZBH
DIS,ZBRA
DIS,ZION
DISH,DXC
DISH,EXPE
DISH,GNRC
DISH,KEY
DISH,LNC
DISH,LVS
DISH,LYV
DISH,MGM
DISH,MHK
DISH,MTCH
DISH,NCLH
DISH,NFLX
DISH,PARA
DISH,RCL
DISH,SBNY
DISH,SIVB
DISH,SPG
DISH,SYF
DISH,UAL
DISH,VTR
DISH,WBD
DISH,WDC
DISH,WYNN
DLR,DOW
DLR,DVA
DLR,ECL
DLR,EIX
DLR,EQR
DLR,ESS
DLR,EW
DLR,FE
DLR,FFIV
DLR,FIS
DLR,FISV
DLR,FLT
DLR,FOX
DLR,FOXA
DLR,FRC
DLR,FRT
DLR,FTV
DLR,GE
DLR,GM
DLR,GPN
DLR,HAS
DLR,HBAN
DLR,HII
DLR,HLT
DLR,HPE
DLR,HST
DLR,IFF
DLR,ILMN
DLR,INCY
DLR,INTC
DLR,IP
DLR,JPM
DLR,KMI
DLR,KMX
DLR,L
DLR,LUMN
DLR,LUV
DLR,LW
DLR,MAR
DLR,MAS
DLR,MDT
DLR,META
DLR,MKTX
DLR,MMM
DLR,MTB
DLR,MU
DLR,NRG
DLR,NTAP
DLR,NTRS
DLR,NWL
DLR,O
DLR,PEAK
DLR,PNC
DLR,PNR
DLR,PNW
DLR,PPG
DLR,PPL
DLR,PYPL
DLR,QRVO
DLR,RL
DLR,ROST
DLR,RTX
DLR,STT
DLR,STX
DLR,SWK
DLR,SWKS
DLR,SYY
DLR,T
DLR,TAP
DLR,TFC
DLR,TFX
DLR,TRMB
DLR,TROW
DLR,TSN
DLR,TTWO
DLR,TYL
DLR,UDR
DLR,UHS
DLR,USB
DLR,VFC
DLR,VNO
DLR,VTRS
DLR,VZ
DLR,WBA
DLR,WELL
DLR,WFC
DLR,WHR
DLR,WRK
DLR,XRAY
DLR,ZBH
DLR,ZBRA
DLR,ZION
DLTR,DRI
DLTR,DXCM
DLTR,ELV
DLTR,EOG
DLTR,EPAM
DLTR,F
DLTR,FITB
DLTR,FSLR
DLTR,FTNT
DLTR,HCA
DLTR,HES
DLTR,HIG
DLTR,HPQ
DLTR,HWM
DLTR,INTU
DLTR,IPG
DLTR,IRM
DLTR,IT
DLTR,IVZ
DLTR,KIM
DLTR,KLAC
DLTR,LEN
DLTR,LKQ
DLTR,LLY
DLTR,LOW
DLTR,LRCX
DLTR,LYB
DLTR,MCHP
DLTR,MCK
DLTR,MET
DLTR,MOH
DLTR,MPC
DLTR,MPWR
DLTR,MS
DLTR,MSCI
DLTR,NOW
DLTR,NUE
DLTR,NVDA
DLTR,NVR
DLTR,NXPI
DLTR,ODFL
DLTR,OKE
DLTR,PAYC
DLTR,PCG
DLTR,PFG
DLTR,PH
DLTR,PHM
DLTR,PRU
DLTR,PSX
DLTR,PTC
DLTR,PWR
DLTR,PXD
DLTR,QCOM
DLTR,REG
DLTR,RF
DLTR,RJF
DLTR,SCHW
DLTR,SLB
DLTR,SNPS
DLTR,STLD
DLTR,TDG
DLTR,TER
DLTR,TPR
DLTR,TSCO
DLTR,TXT
DLTR,ULTA
DLTR,URI
DLTR,VICI
DLTR,VLO
DLTR,WMB
DLTR,WY
DLTR,XOM
DOV,DPZ
DOV,DTE
DOV,DUK
DOV,EA
DOV,EBAY
DOV,ED
DOV,EFX
DOV,EL
DOV,EMN
DOV,EMR
DOV,EQIX
DOV,ES
DOV,ETN
DOV,ETR
DOV,EVRG
DOV,EXC
DOV,EXPD
DOV,EXR
DOV,FAST
DOV,FDS
DOV,FDX
DOV,FMC
DOV,GD
DOV,GEN
DOV,GILD
DOV,GIS
DOV,GL
DOV,GLW
DOV,GOOG
DOV,GOOGL
DOV,GPC
DOV,GRMN
DOV,GS
DOV,GWW
DOV,HD
DOV,HOLX
DOV,HON
DOV,HRL
DOV,HSIC
DOV,HSY
DOV,HUM
DOV,IBM
DOV,ICE
DOV,IDXX
DOV,IEX
DOV,INVH
DOV,IQV
DOV,IR
DOV,ISRG
DOV,ITW
DOV,J
DOV,JBHT
DOV,JCI
DOV,JKHY
DOV,JNJ
DOV,JNPR
DOV,K
DOV,KDP
DOV,KEYS
DOV,KHC
DOV,KMB
DOV,KO
DOV,KR
DOV,LDOS
DOV,LH
DOV,LHX
DOV,LIN
DOV,LMT
DOV,LNT
DOV,MA
DOV,MAA
DOV,MCD
DOV,MCO
DOV,MDLZ
DOV,MKC
DOV,MLM
DOV,MMC
DOV,MNST
DOV,MO
DOV,MRK
DOV,MSFT
DOV,MSI
DOV,MTD
DOV,NDAQ
DOV,NDSN
DOV,NEE
DOV,NEM
DOV,NI
DOV,NKE
DOV,NOC
DOV,NSC
DOV,NWS
DOV,NWSA
DOV,OMC
DOV,ORCL
DOV,ORLY
DOV,PAYX
DOV,PCAR
DOV,PEG
DOV,PEP
DOV,PFE
DOV,PG
DOV,PGR
DOV,PKG
DOV,PKI
DOV,PLD
DOV,PM
DOV,POOL
DOV,PSA
DOV,RE
DOV,REGN
DOV,RHI
DOV,RMD
DOV,ROK
DOV,ROL
DOV,ROP
DOV,RSG
DOV,SBAC
DOV,SBUX
DOV,SEE
DOV,SHW
DOV,SJM
DOV,SNA
DOV,SO
DOV,SPGI
DOV,SRE
DOV,STE
DOV,STZ
DOV,SYK
DOV,TDY
DOV,TECH
DOV,TEL
DOV,TGT
DOV,TJX
DOV,TMO
DOV,TMUS
DOV,TRV
DOV,TT
DOV,TXN
DOV,UNH
DOV,UNP
DOV,UPS
DOV,V
DOV,VMC
DOV,VRSK
DOV,VRSN
DOV,VRTX
DOV,WAB
DOV,WAT
DOV,WEC
DOV,WM
DOV,WMT
DOV,WRB
DOV,WST
DOV,WTW
DOV,XEL
DOV,XYL
DOV,YUM
DOV,ZTS
DOW,DVA
DOW,ECL
DOW,EIX
DOW,EQR
DOW,ESS
DOW,EW
DOW,FE
DOW,FFIV
DOW,FIS
DOW,FISV
DOW,FLT
DOW,FOX
DOW,FOXA
DOW,FRC
DOW,FRT
DOW,FTV
DOW,GE
DOW,GM
DOW,GPN
DOW,HAS
DOW,HBAN
DOW,HII
DOW,HLT
DOW,HPE
DOW,HST
DOW,IFF
DOW,ILMN
DOW,INCY
DOW,INTC
DOW,IP
DOW,JPM
DOW,KMI
DOW,KMX
DOW,L
DOW,LUMN
DOW,LUV
DOW,LW
DOW,MAR
DOW,MAS
DOW,MDT
DOW,META
DOW,MKTX
DOW,MMM
DOW,MTB
DOW,MU
DOW,NRG
DOW,NTAP
DOW,NTRS
DOW,NWL
DOW,O
DOW,PEAK
DOW,PNC
DOW,PNR
DOW,PNW
DOW,PPG
DOW,PPL
DOW,PYPL
DOW,QRVO
DOW,RL
DOW,ROST
DOW,RTX
DOW,STT
DOW,STX
DOW,SWK
DOW,SWKS
DOW,SYY
DOW,T
DOW,TAP
DOW,TFC
DOW,TFX
DOW,TRMB
DOW,TROW
DOW,TSN
DOW,TTWO
DOW,TYL
DOW,UDR
DOW,UHS
DOW,USB
DOW,VFC
DOW,VNO
DOW,VTRS
DOW,VZ
DOW,WBA
DOW,WELL
DOW,WFC
DOW,WHR
DOW,WRK
DOW,XRAY
DOW,ZBH
DOW,ZBRA
DOW,ZION
DPZ,DTE
DPZ,DUK
DPZ,EA
DPZ,EBAY
DPZ,ED
DPZ,EFX
DPZ,EL
DPZ,EMN
DPZ,EMR
DPZ,EQIX
DPZ,ES
DPZ,ETN
DPZ,ETR
DPZ,EVRG
DPZ,EXC
DPZ,EXPD
DPZ,EXR
DPZ,FAST
DPZ,FDS
DPZ,FDX
DPZ,FMC
DPZ,GD
DPZ,GEN
DPZ,GILD
DPZ,GIS
DPZ,GL
DPZ,GLW
DPZ,GOOG
DPZ,GOOGL
DPZ,GPC
DPZ,GRMN
DPZ,GS
DPZ,GWW
DPZ,HD
DPZ,HOLX
DPZ,HON
DPZ,HRL
DPZ,HSIC
DPZ,HSY
DPZ,HUM
DPZ,IBM
DPZ,ICE
DPZ,IDXX
DPZ,IEX
DPZ,INVH
DPZ,IQV
DPZ,IR
DPZ,ISRG
DPZ,ITW
DPZ,J
DPZ,JBHT
DPZ,JCI
DPZ,JKHY
DPZ,JNJ
DPZ,JNPR
DPZ,K
DPZ,KDP
DPZ,KEYS
DPZ,KHC
DPZ,KMB
DPZ,KO
DPZ,KR
DPZ,LDOS
DPZ,LH
DPZ,LHX
DPZ,LIN
DPZ,LMT
DPZ,LNT
DPZ,MA
DPZ,MAA
DPZ,MCD
DPZ,MCO
DPZ,MDLZ
DPZ,MKC
DPZ,MLM
DPZ,MMC
DPZ,MNST
DPZ,MO
DPZ,MRK
DPZ,MSFT
DPZ,MSI
DPZ,MTD
DPZ,NDAQ
DPZ,NDSN
DPZ,NEE
DPZ,NEM
DPZ,NI
DPZ,NKE
DPZ,NOC
DPZ,NSC
DPZ,NWS
DPZ,NWSA
DPZ,OMC
DPZ,ORCL
DPZ,ORLY
DPZ,PAYX
DPZ,PCAR
DPZ,PEG
DPZ,PEP
DPZ,PFE
DPZ,PG
DPZ,PGR
DPZ,PKG
DPZ,PKI
DPZ,PLD
DPZ,PM
DPZ,POOL
DPZ,PSA
DPZ,RE
DPZ,REGN
DPZ,RHI
DPZ,RMD
DPZ,ROK
DPZ,ROL
DPZ,ROP
DPZ,RSG
DPZ,SBAC
DPZ,SBUX
DPZ,SEE
DPZ,SHW
DPZ,SJM
DPZ,SNA
DPZ,SO
DPZ,SPGI
DPZ,SRE
DPZ,STE
DPZ,STZ
DPZ,SYK
DPZ,TDY
DPZ,TECH
DPZ,TEL
DPZ,TGT
DPZ,TJX
DPZ,TMO
DPZ,TMUS
DPZ,TRV
DPZ,TT
DPZ,TXN
DPZ,UNH
DPZ,UNP
DPZ,UPS
DPZ,V
DPZ,VMC
DPZ,VRSK
DPZ,VRSN
DPZ,VRTX
DPZ,WAB
DPZ,WAT
DPZ,WEC
DPZ,WM
DPZ,WMT
DPZ,WRB
DPZ,WST
DPZ,WTW
DPZ,XEL
DPZ,XYL
DPZ,YUM
DPZ,ZTS
DRI,DXCM
DRI,ELV
DRI,EOG
DRI,EPAM
DRI,F
DRI,FITB
DRI,FSLR
DRI,FTNT
DRI,HCA
DRI,HES
DRI,HIG
DRI,HPQ
DRI,HWM
DRI,INTU
DRI,IPG
DRI,IRM
DRI,IT
DRI,IVZ
DRI,KIM
DRI,KLAC
DRI,LEN
DRI,LKQ
DRI,LLY
DRI,LOW
DRI,LRCX
DRI,LYB
DRI,MCHP
DRI,MCK
DRI,MET
DRI,MOH
DRI,MPC
DRI,MPWR
DRI,MS
DRI,MSCI
DRI,NOW
DRI,NUE
DRI,NVDA
DRI,NVR
DRI,NXPI
DRI,ODFL
DRI,OKE
DRI,PAYC
DRI,PCG
DRI,PFG
DRI,PH
DRI,PHM
DRI,PRU
DRI,PSX
DRI,PTC
DRI,PWR
DRI,PXD
DRI,QCOM
DRI,REG
DRI,RF
DRI,RJF
DRI,SCHW
DRI,SLB
DRI,SNPS
DRI,STLD
DRI,TDG
DRI,TER
DRI,TPR
DRI,TSCO
DRI,TXT
DRI,ULTA
DRI,URI
DRI,VICI
DRI,VLO
DRI,WMB
DRI,WY
DRI,XOM
DTE,DUK
DTE,EA
DTE,EBAY
DTE,ED
DTE,EFX
DTE,EL
DTE,EMN
DTE,EMR
DTE,EQIX
DTE,ES
DTE,ETN
DTE,ETR
DTE,EVRG
DTE,EXC
DTE,EXPD
DTE,EXR
DTE,FAST
DTE,FDS
DTE,FDX
DTE,FMC
DTE,GD
DTE,GEN
DTE,GILD
DTE,GIS
DTE,GL
DTE,GLW
DTE,GOOG
DTE,GOOGL
DTE,GPC
DTE,GRMN
DTE,GS
DTE,GWW
DTE,HD
DTE,HOLX
DTE,HON
DTE,HRL
DTE,HSIC
DTE,HSY
DTE,HUM
DTE,IBM
DTE,ICE
DTE,IDXX
DTE,IEX
DTE,INVH
DTE,IQV
DTE,IR
DTE,ISRG
DTE,ITW
DTE,J
DTE,JBHT
DTE,JCI
DTE,JKHY
DTE,JNJ
DTE,JNPR
DTE,K
DTE,KDP
DTE,KEYS
DTE,KHC
DTE,KMB
DTE,KO
DTE,KR
DTE,LDOS
DTE,LH
DTE,LHX
DTE,LIN
DTE,LMT
DTE,LNT
DTE,MA
DTE,MAA
DTE,MCD
DTE,MCO
DTE,MDLZ
DTE,MKC
DTE,MLM
DTE,MMC
DTE,MNST
DTE,MO
DTE,MRK
DTE,MSFT
DTE,MSI
DTE,MTD
DTE,NDAQ
DTE,NDSN
DTE,NEE
DTE,NEM
DTE,NI
DTE,NKE
DTE,NOC
DTE,NSC
DTE,NWS
DTE,NWSA
DTE,OMC
DTE,ORCL
DTE,ORLY
DTE,PAYX
DTE,PCAR
DTE,PEG
DTE,PEP
DTE,PFE
DTE,PG
DTE,PGR
DTE,PKG
DTE,PKI
DTE,PLD
DTE,PM
DTE,POOL
DTE,PSA
DTE,RE
DTE,REGN
DTE,RHI
DTE,RMD
DTE,ROK
DTE,ROL
DTE,ROP
DTE,RSG
DTE,SBAC
DTE,SBUX
DTE,SEE
DTE,SHW
DTE,SJM
DTE,SNA
DTE,SO
DTE,SPGI
DTE,SRE
DTE,STE
DTE,STZ
DTE,SYK
DTE,TDY
DTE,TECH
DTE,TEL
DTE,TGT
DTE,TJX
DTE,TMO
DTE,TMUS
DTE,TRV
DTE,TT
DTE,TXN
DTE,UNH
DTE,UNP
DTE,UPS
DTE,V
DTE,VMC
DTE,VRSK
DTE,VRSN
DTE,VRTX
DTE,WAB
DTE,WAT
DTE,WEC
DTE,WM
DTE,WMT
DTE,WRB
DTE,WST
DTE,WTW
DTE,XEL
DTE,XYL
DTE,YUM
DTE,ZTS
DUK,EA
DUK,EBAY
DUK,ED
DUK,EFX
DUK,EL
DUK,EMN
DUK,EMR
DUK,EQIX
DUK,ES
DUK,ETN
DUK,ETR
DUK,EVRG
DUK,EXC
DUK,EXPD
DUK,EXR
DUK,FAST
DUK,FDS
DUK,FDX
DUK,FMC
DUK,GD
DUK,GEN
DUK,GILD
DUK,GIS
DUK,GL
DUK,GLW
DUK,GOOG
DUK,GOOGL
DUK,GPC
DUK,GRMN
DUK,GS
DUK,GWW
DUK,HD
DUK,HOLX
DUK,HON
DUK,HRL
DUK,HSIC
DUK,HSY
DUK,HUM
DUK,IBM
DUK,ICE
DUK,IDXX
DUK,IEX
DUK,INVH
DUK,IQV
DUK,IR
DUK,ISRG
DUK,ITW
DUK,J
DUK,JBHT
DUK,JCI
DUK,JKHY
DUK,JNJ
DUK,JNPR
DUK,K
DUK,KDP
DUK,KEYS
DUK,KHC
DUK,KMB
DUK,KO
DUK,KR
DUK,LDOS
DUK,LH
DUK,LHX
DUK,LIN
DUK,LMT
DUK,LNT
DUK,MA
DUK,MAA
DUK,MCD
DUK,MCO
DUK,MDLZ
DUK,MKC
DUK,MLM
DUK,MMC
DUK,MNST
DUK,MO
DUK,MRK
DUK,MSFT
DUK,MSI
DUK,MTD
DUK,NDAQ
DUK,NDSN
DUK,NEE
DUK,NEM
DUK,NI
DUK,NKE
DUK,NOC
DUK,NSC
DUK,NWS
DUK,NWSA
DUK,OMC
DUK,ORCL
DUK,ORLY
DUK,PAYX
DUK,PCAR
DUK,PEG
DUK,PEP
DUK,PFE
DUK,PG
DUK,PGR
DUK,PKG
DUK,PKI
DUK,PLD
DUK,PM
DUK,POOL
DUK,PSA
DUK,RE
DUK,REGN
DUK,RHI
DUK,RMD
DUK,ROK
DUK,ROL
DUK,ROP
DUK,RSG
DUK,SBAC
DUK,SBUX
DUK,SEE
DUK,SHW
DUK,SJM
DUK,SNA
DUK,SO
DUK,SPGI
DUK,SRE
DUK,STE
DUK,STZ
DUK,SYK
DUK,TDY
DUK,TECH
DUK,TEL
DUK,TGT
DUK,TJX
DUK,TMO
DUK,TMUS
DUK,TRV
DUK,TT
DUK,TXN
DUK,UNH
DUK,UNP
DUK,UPS
DUK,V
DUK,VMC
DUK,VRSK
DUK,VRSN
DUK,VRTX
DUK,WAB
DUK,WAT
DUK,WEC
DUK,WM
DUK,WMT
DUK,WRB
DUK,WST
DUK,WTW
DUK,XEL
DUK,XYL
DUK,YUM
DUK,ZTS
DVA,ECL
DVA,EIX
DVA,EQR
DVA,ESS
DVA,EW
DVA,FE
DVA,FFIV
DVA,FIS
DVA,FISV
DVA,FLT
DVA,FOX
DVA,FOXA
DVA,FRC
DVA,FRT
DVA,FTV
DVA,GE
DVA,GM
DVA,GPN
DVA,HAS
DVA,HBAN
DVA,HII
DVA,HLT
DVA,HPE
DVA,HST
DVA,IFF
DVA,ILMN
DVA,INCY
DVA,INTC
DVA,IP
DVA,JPM
DVA,KMI
DVA,KMX
DVA,L
DVA,LUMN
DVA,LUV
DVA,LW
DVA,MAR
DVA,MAS
DVA,MDT
DVA,META
DVA,MKTX
DVA,MMM
DVA,MTB
DVA,MU
DVA,NRG
DVA,NTAP
DVA,NTRS
DVA,NWL
DVA,O
DVA,PEAK
DVA,PNC
DVA,PNR
DVA,PNW
DVA,PPG
DVA,PPL
DVA,PYPL
DVA,QRVO
DVA,RL
DVA,ROST
DVA,RTX
DVA,STT
DVA,STX
DVA,SWK
DVA,SWKS
DVA,SYY
DVA,T
DVA,TAP
DVA,TFC
DVA,TFX
DVA,TRMB
DVA,TROW
DVA,TSN
DVA,TTWO
DVA,TYL
DVA,UDR
DVA,UHS
DVA,USB
DVA,VFC
DVA,VNO
DVA,VTRS
DVA,VZ
DVA,WBA
DVA,WELL
DVA,WFC
DVA,WHR
DVA,WRK
DVA,XRAY
DVA,ZBH
DVA,ZBRA
DVA,ZION
DVN,ENPH
DVN,EQT
DVN,ETSY
DVN,FANG
DVN,FCX
DVN,HAL
DVN,MOS
DVN,MRNA
DVN,MRO
DVN,ON
DVN,OXY
DVN,SEDG
DVN,TRGP
DVN,TSLA
DXC,EXPE
DXC,GNRC
DXC,KEY
DXC,LNC
DXC,LVS
DXC,LYV
DXC,MGM
DXC,MHK
DXC,MTCH
DXC,NCLH
DXC,NFLX
DXC,PARA
DXC,RCL
DXC,SBNY
DXC,SIVB
DXC,SPG
DXC,SYF
DXC,UAL
DXC,VTR
DXC,WBD
DXC,WDC
DXC,WYNN
DXCM,ELV
DXCM,EOG
DXCM,EPAM
DXCM,F
DXCM,FITB
DXCM,FSLR
DXCM,FTNT
DXCM,HCA
DXCM,HES
DXCM,HIG
DXCM,HPQ
DXCM,HWM
DXCM,INTU
DXCM,IPG
DXCM,IRM
DXCM,IT
DXCM,IVZ
DXCM,KIM
DXCM,KLAC
DXCM,LEN
DXCM,LKQ
DXCM,LLY
DXCM,LOW
DXCM,LRCX
DXCM,LYB
DXCM,MCHP
DXCM,MCK
DXCM,MET
DXCM,MOH
DXCM,MPC
DXCM,MPWR
DXCM,MS
DXCM,MSCI
DXCM,NOW
DXCM,NUE
DXCM,NVDA
DXCM,NVR
DXCM,NXPI
DXCM,ODFL
DXCM,OKE
DXCM,PAYC
DXCM,PCG
DXCM,PFG
DXCM,PH
DXCM,PHM
DXCM,PRU
DXCM,PSX
DXCM,PTC
DXCM,PWR
DXCM,PXD
DXCM,QCOM
DXCM,REG
DXCM,RF
DXCM,RJF
DXCM,SCHW
DXCM,SLB
DXCM,SNPS
DXCM,STLD
DXCM,TDG
DXCM,TER
DXCM,TPR
DXCM,TSCO
DXCM,TXT
DXCM,ULTA
DXCM,URI
DXCM,VICI
DXCM,VLO
DXCM,WMB
DXCM,WY
DXCM,XOM
EA,EBAY
EA,ED
EA,EFX
EA,EL
EA,EMN
EA,EMR
EA,EQIX
EA,ES
EA,ETN
EA,ETR
EA,EVRG
EA,EXC
EA,EXPD
EA,EXR
EA,FAST
EA,FDS
EA,FDX
EA,FMC
EA,GD
EA,GEN
EA,GILD
EA,GIS
EA,GL
EA,GLW
EA,GOOG
EA,GOOGL
EA,GPC
EA,GRMN
EA,GS
EA,GWW
EA,HD
EA,HOLX
EA,HON
EA,HRL
EA,HSIC
EA,HSY
EA,HUM
EA,IBM
EA,ICE
EA,IDXX
EA,IEX
EA,INVH
EA,IQV
EA,IR
EA,ISRG
EA,ITW
EA,J
EA,JBHT
EA,JCI
EA,JKHY
EA,JNJ
EA,JNPR
EA,K
EA,KDP
EA,KEYS
EA,KHC
EA,KMB
EA,KO
EA,KR
EA,LDOS
EA,LH
EA,LHX
EA,LIN
EA,LMT
EA,LNT
EA,MA
EA,MAA
EA,MCD
EA,MCO
EA,MDLZ
EA,MKC
EA,MLM
EA,MMC
EA,MNST
EA,MO
EA,MRK
EA,MSFT
EA,MSI
EA,MTD
EA,NDAQ
EA,NDSN
EA,NEE
EA,NEM
EA,NI
EA,NKE
EA,NOC
EA,NSC
EA,NWS
EA,NWSA
EA,OMC
EA,ORCL
EA,ORLY
EA,PAYX
EA,PCAR
EA,PEG
EA,PEP
EA,PFE
EA,PG
EA,PGR
EA,PKG
EA,PKI
EA,PLD
EA,PM
EA,POOL
EA,PSA
EA,RE
EA,REGN
EA,RHI
EA,RMD
EA,ROK
EA,ROL
EA,ROP
EA,RSG
EA,SBAC
EA,SBUX
EA,SEE
EA,SHW
EA,SJM
EA,SNA
EA,SO
EA,SPGI
EA,SRE
EA,STE
EA,STZ
EA,SYK
EA,TDY
EA,TECH
EA,TEL
EA,TGT
EA,TJX
EA,TMO
EA,TMUS
EA,TRV
EA,TT
EA,TXN
EA,UNH
EA,UNP
EA,UPS
EA,V
EA,VMC
EA,VRSK
EA,VRSN
EA,VRTX
EA,WAB
EA,WAT
EA,WEC
EA,WM
EA,WMT
EA,WRB
EA,WST
EA,WTW
EA,XEL
EA,XYL
EA,YUM
EA,ZTS
EBAY,ED
EBAY,EFX
EBAY,EL
